HomeTeam,AwayTeam,FTR,B365H,BbAv>2.5,Season,HT VAL/AT VAL,HT Form,AT Form,Form Diffrence
Swansea,Bournemouth,AD,2.79,2.18,2017,1.48,3,10,-7
Tottenham,West Brom,AD,1.25,1.69,2017,3.23,12,2,10
Burnley,Arsenal,AD,6.5,1.72,2017,0.15,13,12,1
Huddersfield,Man City,AD,17.0,1.46,2017,0.1,6,18,-12
Southampton,Everton,H,1.9,2.25,2017,0.71,5,5,0
Brighton,Crystal Palace,AD,2.7,2.44,2017,0.55,9,8,1
Leicester,Tottenham,H,5.0,1.77,2017,0.47,9,10,-1
Watford,Man United,AD,5.25,1.81,2017,0.26,9,10,-1
West Brom,Newcastle,AD,2.37,2.41,2017,0.99,2,4,-2
Arsenal,Huddersfield,H,1.19,1.49,2017,9.84,12,6,6
Bournemouth,Burnley,AD,2.0,2.19,2017,1.2,10,10,0
Chelsea,Swansea,H,1.18,1.53,2017,3.79,13,4,9
Everton,West Ham,H,2.37,2.02,2017,1.31,5,3,2
Man City,Southampton,H,1.19,1.41,2017,2.49,18,8,10
Stoke,Liverpool,AD,6.5,1.57,2017,0.36,5,11,-6
Arsenal,Man United,AD,2.5,1.93,2017,0.98,15,12,3
Brighton,Liverpool,AD,7.5,1.77,2017,0.22,9,13,-4
Chelsea,Newcastle,H,1.25,1.61,2017,3.88,16,4,12
Everton,Huddersfield,H,1.72,2.04,2017,5.38,7,6,1
Leicester,Burnley,H,1.83,2.16,2017,2.6,11,12,-1
Stoke,Swansea,H,1.95,2.19,2017,1.04,5,1,4
Watford,Tottenham,AD,5.0,1.69,2017,0.31,6,7,-1
West Brom,Crystal Palace,AD,2.5,2.39,2017,0.85,2,6,-4
Bournemouth,Southampton,AD,2.89,2.16,2017,0.47,10,7,3
Man City,West Ham,H,1.08,1.24,2017,2.33,18,2,16
Burnley,Watford,H,2.6,2.27,2017,0.58,12,7,5
Crystal Palace,Bournemouth,AD,2.04,2.08,2017,1.67,7,8,-1
Huddersfield,Brighton,H,2.7,2.78,2017,0.6,3,6,-3
Newcastle,Leicester,AD,2.62,2.0,2017,0.66,1,11,-10
Swansea,West Brom,H,2.7,2.63,2017,1.04,1,3,-2
Tottenham,Stoke,H,1.28,1.51,2017,3.01,5,8,-3
West Ham,Chelsea,H,7.5,1.8,2017,0.41,2,16,-14
Liverpool,Everton,AD,1.3,1.48,2017,1.43,16,10,6
Man United,Man City,AD,3.39,1.83,2017,1.05,15,18,-3
Southampton,Arsenal,AD,4.0,1.8,2017,0.39,5,12,-7
Burnley,Stoke,H,2.29,2.38,2017,0.54,12,5,7
Crystal Palace,Watford,H,2.29,1.84,2017,1.16,7,7,0
Huddersfield,Chelsea,AD,9.0,1.95,2017,0.1,6,13,-7
Liverpool,West Brom,AD,1.22,1.52,2017,2.99,14,3,11
Man United,Bournemouth,H,1.28,1.63,2017,5.56,12,9,3
Newcastle,Everton,AD,2.39,2.11,2017,0.48,1,11,-10
Southampton,Leicester,AD,2.1,2.04,2017,0.98,5,11,-6
Swansea,Man City,AD,15.0,1.49,2017,0.28,4,18,-14
Tottenham,Brighton,H,1.25,1.62,2017,5.01,8,5,3
West Ham,Arsenal,AD,5.25,1.66,2017,0.42,4,10,-6
Arsenal,Newcastle,H,1.25,1.46,2017,3.79,11,1,10
Brighton,Burnley,AD,2.62,2.8,2017,1.1,2,12,-10
Chelsea,Southampton,H,1.39,1.72,2017,2.62,13,5,8
Leicester,Crystal Palace,AD,1.89,1.92,2017,1.3,13,10,3
Man City,Tottenham,H,1.55,1.54,2017,1.15,18,8,10
Stoke,West Ham,AD,2.29,2.08,2017,0.67,4,5,-1
Watford,Huddersfield,AD,1.8,2.03,2017,2.6,7,3,4
Bournemouth,Liverpool,AD,6.5,1.57,2017,0.23,6,12,-6
West Brom,Man United,AD,6.5,2.07,2017,0.26,4,15,-11
Everton,Swansea,H,1.72,2.25,2017,2.02,11,4,7
Arsenal,Liverpool,AD,2.54,1.5,2017,1.28,11,12,-1
Brighton,Watford,H,2.62,2.23,2017,0.64,2,4,-2
Burnley,Tottenham,AD,7.0,2.03,2017,0.18,10,8,2
Everton,Chelsea,AD,6.0,2.05,2017,0.53,13,13,0
Leicester,Man United,AD,4.5,1.93,2017,0.39,13,15,-2
Man City,Bournemouth,H,1.12,1.23,2017,5.31,18,3,15
Southampton,Huddersfield,AD,1.61,2.07,2017,3.84,5,6,-1
Stoke,West Brom,H,2.29,2.34,2017,1.07,3,4,-1
Swansea,Crystal Palace,AD,3.29,2.37,2017,0.88,4,12,-8
West Ham,Newcastle,AD,2.1,2.15,2017,1.58,8,1,7
Bournemouth,West Ham,AD,2.79,2.11,2017,0.44,2,7,-5
Chelsea,Brighton,H,1.19,1.66,2017,6.09,13,5,8
Huddersfield,Stoke,AD,2.5,2.3,2017,0.36,7,6,1
Liverpool,Swansea,H,1.16,1.4,2017,2.89,12,4,8
Man United,Burnley,AD,1.25,1.75,2017,6.66,13,10,3
Tottenham,Southampton,H,1.36,1.69,2017,2.16,10,3,7
Watford,Leicester,H,2.54,1.76,2017,0.66,1,13,-12
West Brom,Everton,AD,2.54,2.49,2017,0.48,3,14,-11
Newcastle,Man City,AD,13.0,1.44,2017,0.27,4,18,-14
Crystal Palace,Arsenal,AD,4.5,1.62,2017,0.31,10,9,1
Bournemouth,Everton,H,2.37,2.11,2017,0.33,3,12,-9
Chelsea,Stoke,H,1.16,1.46,2017,3.65,13,7,6
Huddersfield,Burnley,AD,2.37,2.72,2017,0.66,8,8,0
Liverpool,Leicester,H,1.3,1.4,2017,1.96,12,10,2
Man United,Southampton,AD,1.36,1.75,2017,2.61,11,3,8
Newcastle,Brighton,AD,2.14,2.45,2017,1.57,3,4,-1
Watford,Swansea,AD,1.66,2.06,2017,0.98,4,4,0
Crystal Palace,Man City,AD,11.0,1.4,2017,0.32,9,18,-9
West Brom,Arsenal,AD,5.0,1.82,2017,0.26,3,9,-6
Brighton,Bournemouth,AD,2.37,2.46,2017,0.92,5,5,0
Burnley,Liverpool,AD,7.5,1.8,2017,0.2,9,12,-3
Everton,Man United,AD,5.5,2.29,2017,0.54,9,9,0
Leicester,Huddersfield,H,1.66,2.0,2017,3.91,7,9,-2
Stoke,Newcastle,AD,2.29,2.07,2017,1.06,4,4,0
Man City,Watford,H,1.12,1.33,2017,3.68,16,3,13
Southampton,Crystal Palace,AD,1.9,2.02,2017,1.27,3,9,-6
Swansea,Tottenham,AD,12.0,1.75,2017,0.32,7,13,-6
West Ham,West Brom,H,1.9,2.36,2017,1.6,8,3,5
Arsenal,Chelsea,AD,2.6,1.65,2017,0.98,10,13,-3
Tottenham,West Ham,AD,1.25,1.55,2017,2.03,15,11,4
Chelsea,Leicester,AD,1.3,1.55,2017,2.58,14,7,7
Crystal Palace,Burnley,H,2.0,2.38,2017,2.01,11,6,5
Huddersfield,West Ham,AD,2.62,2.48,2017,0.24,6,9,-3
Newcastle,Swansea,AD,1.95,2.35,2017,0.98,7,4,3
Tottenham,Everton,H,1.28,1.7,2017,1.54,13,8,5
Watford,Southampton,AD,2.5,1.94,2017,0.68,3,2,1
West Brom,Brighton,H,2.14,2.91,2017,1.55,3,6,-3
Bournemouth,Arsenal,H,4.75,1.51,2017,0.18,5,10,-5
Liverpool,Man City,H,3.1,1.52,2017,0.8,14,16,-2
Man United,Stoke,H,1.22,1.5,2017,3.63,12,4,8
Arsenal,Crystal Palace,H,1.5,1.59,2017,3.26,9,11,-2
Brighton,Chelsea,AD,6.5,2.19,2017,0.16,6,12,-6
Burnley,Man United,AD,7.5,2.18,2017,0.15,3,12,-9
Everton,West Brom,AD,2.14,2.52,2017,2.1,5,5,0
Leicester,Watford,H,1.85,1.74,2017,1.51,5,4,1
Man City,Newcastle,H,1.12,1.3,2017,3.68,13,8,5
Stoke,Huddersfield,H,2.04,2.21,2017,2.76,4,6,-2
West Ham,Bournemouth,AD,2.0,1.87,2017,2.28,11,8,3
Southampton,Tottenham,AD,5.75,1.81,2017,0.46,3,13,-10
Swansea,Liverpool,H,12.0,1.66,2017,0.35,5,16,-11
Huddersfield,Liverpool,AD,12.0,1.68,2017,0.13,3,13,-10
Swansea,Arsenal,H,7.0,1.76,2017,0.27,8,9,-1
West Ham,Crystal Palace,AD,3.1,2.14,2017,1.36,9,8,1
Chelsea,Bournemouth,AD,1.28,1.52,2017,5.6,12,9,3
Everton,Leicester,H,3.0,2.22,2017,1.38,3,8,-5
Man City,West Brom,H,1.14,1.44,2017,3.72,13,6,7
Newcastle,Burnley,AD,2.2,2.58,2017,1.73,8,2,6
Southampton,Brighton,AD,1.75,2.36,2017,2.32,4,5,-1
Stoke,Watford,AD,2.25,1.84,2017,1.06,7,4,3
Tottenham,Man United,H,2.35,1.92,2017,0.83,14,12,2
Arsenal,Everton,H,1.3,1.57,2017,1.83,8,5,3
Bournemouth,Stoke,H,1.9,1.83,2017,0.65,12,5,7
Brighton,West Ham,H,2.35,2.56,2017,0.4,3,10,-7
Burnley,Man City,AD,13.0,1.68,2017,0.16,3,13,-10
Leicester,Swansea,AD,1.8,2.08,2017,1.47,7,10,-3
Man United,Huddersfield,H,1.16,1.57,2017,10.02,11,2,9
West Brom,Southampton,AD,2.54,2.33,2017,0.67,6,4,2
Crystal Palace,Newcastle,AD,2.04,2.14,2017,1.16,8,6,2
Liverpool,Tottenham,AD,2.1,1.59,2017,0.92,15,14,1
Watford,Chelsea,H,6.25,1.85,2017,0.26,5,11,-6
Everton,Crystal Palace,H,2.25,2.25,2017,1.78,4,9,-5
Man City,Leicester,H,1.19,1.38,2017,2.44,11,8,3
Stoke,Brighton,AD,2.2,2.35,2017,1.67,4,6,-2
Swansea,Burnley,H,2.37,2.76,2017,1.77,11,3,8
Tottenham,Arsenal,H,2.0,1.5,2017,0.84,12,8,4
West Ham,Watford,H,2.5,1.98,2017,1.58,9,5,4
Huddersfield,Bournemouth,H,3.25,2.27,2017,0.55,1,14,-13
Newcastle,Man United,H,5.5,2.0,2017,0.26,7,13,-6
Southampton,Liverpool,AD,4.2,1.69,2017,0.5,7,13,-6
Chelsea,West Brom,H,1.36,1.73,2017,3.93,8,5,3
Bournemouth,Newcastle,AD,2.1,1.96,2017,0.69,11,9,2
Brighton,Swansea,H,2.14,2.58,2017,0.62,6,11,-5
Burnley,Southampton,AD,2.89,2.55,2017,0.39,2,6,-4
Leicester,Stoke,AD,1.72,1.89,2017,1.42,8,5,3
Liverpool,West Ham,H,1.22,1.43,2017,1.87,13,9,4
Watford,Everton,H,2.25,2.05,2017,0.48,5,7,-2
West Brom,Huddersfield,AD,1.95,2.49,2017,2.57,4,3,1
Crystal Palace,Tottenham,AD,7.5,1.73,2017,0.36,8,12,-4
Man United,Chelsea,H,2.29,2.09,2017,0.99,12,8,4
Arsenal,Man City,AD,4.5,1.49,2017,1.03,7,13,-6
Burnley,Everton,H,2.5,2.6,2017,0.28,3,7,-4
Leicester,Bournemouth,AD,1.85,1.76,2017,2.17,6,11,-5
Liverpool,Newcastle,H,1.22,1.41,2017,2.96,13,7,6
Southampton,Stoke,AD,1.75,2.0,2017,1.39,7,6,1
Swansea,West Ham,H,2.6,2.28,2017,0.65,11,8,3
Tottenham,Huddersfield,H,1.19,1.57,2017,8.31,14,6,8
Watford,West Brom,H,2.14,2.18,2017,1.01,8,4,4
Brighton,Arsenal,H,4.2,1.78,2017,0.17,8,6,2
Man City,Chelsea,H,1.61,1.69,2017,0.95,13,7,6
Crystal Palace,Man United,AD,7.0,1.99,2017,0.3,5,12,-7
Chelsea,Crystal Palace,H,1.3,1.7,2017,3.34,6,2,4
Everton,Brighton,H,2.2,2.32,2017,3.25,7,11,-4
Huddersfield,Swansea,AD,2.54,2.52,2017,0.38,6,13,-7
Man United,Liverpool,H,2.75,1.91,2017,1.3,12,13,-1
Newcastle,Southampton,H,2.79,2.27,2017,0.68,6,7,-1
West Brom,Leicester,AD,3.0,2.2,2017,0.66,1,6,-5
West Ham,Burnley,AD,2.29,2.46,2017,2.73,5,6,-1
Arsenal,Watford,H,1.44,1.51,2017,3.79,6,10,-4
Bournemouth,Tottenham,AD,6.5,1.61,2017,0.22,9,14,-5
Stoke,Man City,AD,15.0,1.49,2017,0.29,7,16,-9
Bournemouth,West Brom,H,1.83,1.95,2017,0.7,8,0,8
Huddersfield,Crystal Palace,AD,3.0,2.32,2017,0.33,7,2,5
Liverpool,Watford,H,1.19,1.41,2017,2.96,13,10,3
Stoke,Everton,AD,2.5,2.16,2017,0.51,4,9,-5
Brighton,Leicester,AD,2.7,2.26,2017,0.42,11,6,5
Crystal Palace,Liverpool,AD,7.0,1.57,2017,0.39,4,13,-9
Everton,Man City,AD,9.0,1.62,2017,0.56,9,16,-7
Man United,Swansea,H,1.25,1.77,2017,3.77,12,11,1
Newcastle,Huddersfield,H,1.75,2.23,2017,2.6,9,7,2
Watford,Bournemouth,AD,2.29,1.83,2017,1.44,9,8,1
West Brom,Burnley,AD,2.5,2.6,2017,1.71,0,9,-9
West Ham,Southampton,H,2.7,2.18,2017,1.07,4,6,-2
Arsenal,Stoke,H,1.28,1.48,2017,3.57,6,3,3
Chelsea,Tottenham,AD,2.29,2.01,2017,1.21,6,16,-10
Bournemouth,Crystal Palace,AD,2.5,1.83,2017,0.6,6,3,3
Brighton,Huddersfield,AD,1.85,2.4,2017,1.66,10,7,3
Everton,Liverpool,AD,4.2,1.84,2017,0.7,9,15,-6
Leicester,Newcastle,AD,1.95,2.04,2017,1.51,9,11,-2
Man City,Man United,AD,1.89,1.84,2017,0.96,16,15,1
Stoke,Tottenham,AD,11.0,1.63,2017,0.33,3,16,-13
Watford,Burnley,AD,2.39,2.36,2017,1.73,7,11,-4
West Brom,Swansea,AD,2.37,2.35,2017,0.97,0,8,-8
Arsenal,Southampton,H,1.57,1.64,2017,2.56,9,5,4
Chelsea,West Ham,AD,1.28,1.58,2017,2.46,6,6,0
Burnley,Leicester,H,2.62,2.35,2017,0.38,13,8,5
Crystal Palace,Brighton,H,1.9,2.28,2017,1.82,4,8,-4
Huddersfield,Watford,H,2.62,2.26,2017,0.38,5,7,-2
Liverpool,Bournemouth,H,1.25,1.38,2017,4.26,13,7,6
Southampton,Chelsea,AD,4.5,2.0,2017,0.38,2,7,-5
Swansea,Everton,AD,2.54,2.34,2017,0.49,8,7,1
Tottenham,Man City,AD,2.62,1.67,2017,0.87,18,15,3
Man United,West Brom,AD,1.18,1.66,2017,3.9,15,1,14
Newcastle,Arsenal,H,3.29,1.7,2017,0.26,13,9,4
West Ham,Stoke,AD,2.0,2.06,2017,1.49,7,2,5
Brighton,Tottenham,AD,6.5,1.74,2017,0.2,7,15,-8
Bournemouth,Man United,AD,5.0,1.74,2017,0.18,6,15,-9
Burnley,Chelsea,AD,4.0,2.15,2017,0.15,16,7,9
Leicester,Southampton,AD,2.25,1.92,2017,1.02,8,2,6
Watford,Crystal Palace,AD,2.89,1.97,2017,0.86,4,7,-3
West Brom,Liverpool,AD,7.5,1.81,2017,0.33,4,13,-9
Arsenal,West Ham,H,1.55,1.5,2017,2.4,9,5,4
Man City,Swansea,H,1.14,1.4,2017,3.6,15,6,9
Stoke,Burnley,AD,2.29,2.41,2017,1.84,2,15,-13
Everton,Newcastle,H,2.29,2.23,2017,2.07,8,13,-5
Burnley,Brighton,AD,2.25,2.45,2017,0.91,13,5,8
Crystal Palace,Leicester,H,2.04,1.85,2017,0.77,8,8,0
Huddersfield,Everton,AD,2.62,2.52,2017,0.19,5,11,-6
Liverpool,Stoke,AD,1.33,1.51,2017,2.78,11,2,9
Newcastle,West Brom,AD,1.85,2.15,2017,1.01,12,5,7
Southampton,Bournemouth,H,1.72,1.73,2017,2.13,2,5,-3
Swansea,Chelsea,AD,7.0,1.93,2017,0.26,6,10,-4
Man United,Arsenal,H,1.44,1.64,2017,1.02,15,12,3
West Ham,Man City,AD,10.0,1.51,2017,0.43,5,15,-10
Tottenham,Watford,H,1.16,1.43,2017,3.2,13,2,11
Brighton,Man United,H,4.75,1.97,2017,0.17,3,15,-12
Bournemouth,Swansea,H,2.1,1.86,2017,0.68,5,3,2
Everton,Southampton,AD,2.89,2.15,2017,1.4,11,4,7
Leicester,West Ham,AD,2.25,1.89,2017,0.95,7,5,2
Stoke,Crystal Palace,AD,2.7,1.9,2017,0.91,3,11,-8
Watford,Newcastle,H,2.37,2.07,2017,1.0,2,12,-10
West Brom,Tottenham,H,8.0,1.7,2017,0.31,8,13,-5
Arsenal,Burnley,H,1.57,1.7,2017,6.55,12,11,1
Chelsea,Liverpool,H,2.25,1.71,2017,1.31,13,12,1
Man City,Huddersfield,AD,1.08,1.32,2017,9.57,15,5,10
Swansea,Southampton,AD,3.1,2.3,2017,0.69,2,5,-3
Chelsea,Huddersfield,AD,1.16,1.56,2017,10.09,13,5,8
Leicester,Arsenal,H,3.75,1.54,2017,0.4,4,12,-8
Man City,Brighton,H,1.12,1.36,2017,5.77,13,6,7
Tottenham,Newcastle,H,1.18,1.39,2017,3.2,10,9,1
West Ham,Man United,AD,4.75,1.81,2017,0.41,8,12,-4
Burnley,Bournemouth,AD,2.14,1.86,2017,0.83,8,5,3
Crystal Palace,West Brom,H,1.8,1.75,2017,1.17,11,11,0
Huddersfield,Arsenal,AD,6.0,1.5,2017,0.1,6,9,-3
Liverpool,Brighton,H,1.19,1.41,2017,4.64,9,6,3
Man United,Watford,H,1.39,1.56,2017,3.86,10,5,5
Newcastle,Chelsea,H,6.5,1.8,2017,0.26,6,14,-8
Southampton,Man City,AD,9.0,1.52,2017,0.4,8,13,-5
Swansea,Stoke,AD,1.9,1.76,2017,0.96,2,3,-1
Tottenham,Leicester,H,1.33,1.41,2017,2.12,10,4,6
West Ham,Everton,H,2.45,1.84,2017,0.76,6,9,-3
Man United,Leicester,H,1.57,2.03,2018,2.53,0,0,0
Bournemouth,Cardiff,H,1.9,1.98,2018,2.27,0,0,0
Fulham,Crystal Palace,AD,2.5,1.95,2018,0.9,0,0,0
Huddersfield,Chelsea,AD,6.5,1.98,2018,0.11,0,0,0
Newcastle,Tottenham,AD,3.9,2.01,2018,0.24,0,0,0
Watford,Brighton,H,2.37,2.35,2018,0.99,0,0,0
Wolves,Everton,AD,2.37,2.09,2018,0.37,0,0,0
Arsenal,Man City,AD,4.0,1.55,2018,0.57,0,0,0
Liverpool,West Ham,H,1.25,1.44,2018,2.91,0,0,0
Southampton,Burnley,AD,1.85,2.34,2018,1.46,0,0,0
Cardiff,Newcastle,AD,3.25,2.48,2018,0.38,0,0,0
Chelsea,Arsenal,H,1.8,1.68,2018,1.77,3,0,3
Everton,Southampton,H,1.9,2.15,2018,1.59,1,1,0
Leicester,Wolves,H,2.04,2.03,2018,2.05,0,1,-1
Tottenham,Fulham,H,1.28,1.51,2018,3.48,3,0,3
West Ham,Bournemouth,AD,2.1,1.78,2018,1.79,0,3,-3
Brighton,Man United,H,5.5,2.26,2018,0.21,0,3,-3
Burnley,Watford,AD,2.45,2.59,2018,1.09,1,3,-2
Man City,Huddersfield,H,1.1,1.32,2018,9.28,3,0,3
Crystal Palace,Liverpool,AD,7.0,1.55,2018,0.29,3,3,0
Arsenal,West Ham,H,1.36,1.44,2018,1.92,0,0,0
Bournemouth,Everton,AD,2.62,1.72,2018,0.4,6,4,2
Huddersfield,Cardiff,AD,2.37,2.58,2018,1.49,0,1,-1
Liverpool,Brighton,H,1.16,1.41,2018,5.21,6,3,3
Southampton,Leicester,AD,2.45,2.27,2018,0.82,1,3,-2
Wolves,Man City,AD,11.0,1.54,2018,0.15,1,6,-5
Fulham,Burnley,H,2.0,2.22,2018,1.27,0,1,-1
Newcastle,Chelsea,AD,5.75,1.88,2018,0.19,1,6,-5
Watford,Crystal Palace,H,2.6,2.13,2018,0.65,6,3,3
Man United,Tottenham,AD,2.62,2.03,2018,1.02,3,6,-3
Brighton,Fulham,AD,2.3,1.92,2018,0.73,3,3,0
Chelsea,Bournemouth,H,1.3,1.42,2018,6.08,9,7,2
Crystal Palace,Southampton,AD,2.0,2.12,2018,0.97,3,1,2
Everton,Huddersfield,AD,1.53,2.07,2018,3.8,5,1,4
Leicester,Liverpool,AD,7.5,1.65,2018,0.37,6,9,-3
Man City,Newcastle,H,1.11,1.37,2018,5.25,7,1,6
West Ham,Wolves,AD,2.6,1.85,2018,1.93,0,2,-2
Burnley,Man United,AD,6.0,2.14,2018,0.22,1,3,-2
Cardiff,Arsenal,AD,6.5,1.76,2018,0.13,2,3,-1
Watford,Tottenham,H,5.5,1.7,2018,0.21,9,9,0
Bournemouth,Leicester,H,2.45,1.88,2018,0.53,7,6,1
Chelsea,Cardiff,H,1.18,1.51,2018,13.82,12,2,10
Huddersfield,Crystal Palace,AD,3.3,2.36,2018,0.43,2,3,-1
Man City,Fulham,H,1.12,1.26,2018,4.46,10,4,6
Newcastle,Arsenal,AD,4.2,1.71,2018,0.34,1,6,-5
Tottenham,Liverpool,AD,3.0,1.66,2018,0.91,9,12,-3
Watford,Man United,AD,4.33,1.99,2018,0.2,12,6,6
Everton,West Ham,AD,2.0,1.79,2018,1.39,6,0,6
Wolves,Burnley,H,1.75,2.28,2018,0.86,5,1,4
Southampton,Brighton,AD,2.1,2.27,2018,1.57,4,4,0
Brighton,Tottenham,AD,5.0,1.8,2018,0.21,5,9,-4
Burnley,Bournemouth,H,3.0,2.02,2018,1.07,1,10,-9
Cardiff,Man City,AD,23.0,1.45,2018,0.07,2,13,-11
Crystal Palace,Newcastle,AD,2.14,2.11,2018,1.31,6,1,5
Fulham,Watford,AD,2.54,1.76,2018,1.38,4,12,-8
Leicester,Huddersfield,H,1.61,2.18,2018,2.91,6,2,4
Liverpool,Southampton,H,1.2,1.49,2018,3.33,15,5,10
Man United,Wolves,AD,1.57,1.85,2018,5.19,9,8,1
Arsenal,Everton,H,1.44,1.44,2018,1.38,9,6,3
West Ham,Chelsea,AD,6.0,1.58,2018,0.29,3,15,-12
Arsenal,Watford,H,1.44,1.44,2018,3.48,12,13,-1
Chelsea,Liverpool,AD,2.8,1.64,2018,1.17,16,18,-2
Everton,Fulham,H,1.75,1.61,2018,1.82,6,5,1
Huddersfield,Tottenham,AD,8.5,1.79,2018,0.14,2,12,-10
Man City,Brighton,H,1.1,1.3,2018,6.08,16,5,11
Newcastle,Leicester,AD,2.6,2.2,2018,0.61,2,9,-7
West Ham,Man United,H,4.5,1.82,2018,0.37,4,10,-6
Wolves,Southampton,H,1.8,2.13,2018,0.59,9,5,4
Cardiff,Burnley,AD,2.62,2.43,2018,0.41,2,4,-2
Bournemouth,Crystal Palace,H,2.25,1.77,2018,0.66,10,7,3
Brighton,West Ham,H,2.7,2.05,2018,0.56,5,7,-2
Burnley,Huddersfield,AD,2.14,2.55,2018,1.64,6,2,4
Crystal Palace,Wolves,AD,3.0,2.23,2018,1.64,4,11,-7
Leicester,Everton,AD,2.2,1.89,2018,0.77,12,8,4
Man United,Newcastle,H,1.44,1.89,2018,4.17,7,2,5
Tottenham,Cardiff,H,1.22,1.45,2018,10.78,12,2,10
Watford,Bournemouth,AD,2.14,1.77,2018,0.99,10,10,0
Fulham,Arsenal,AD,5.25,1.42,2018,0.4,5,15,-10
Liverpool,Man City,AD,2.54,1.62,2018,0.86,16,16,0
Southampton,Chelsea,AD,6.0,1.79,2018,0.26,4,14,-10
Bournemouth,Southampton,AD,2.04,1.79,2018,0.64,10,4,6
Cardiff,Fulham,H,2.5,1.82,2018,0.32,1,5,-4
Chelsea,Man United,AD,1.75,1.78,2018,1.26,14,10,4
Huddersfield,Liverpool,AD,11.0,1.82,2018,0.13,3,14,-11
Man City,Burnley,H,1.08,1.28,2018,5.65,14,7,7
Newcastle,Brighton,AD,2.2,2.45,2018,1.16,1,5,-4
West Ham,Tottenham,AD,4.1,1.64,2018,0.38,7,12,-5
Wolves,Watford,AD,1.75,2.04,2018,0.94,14,7,7
Everton,Crystal Palace,H,1.85,1.98,2018,1.64,8,4,4
Arsenal,Leicester,H,1.53,1.47,2018,1.8,18,9,9
Brighton,Wolves,H,3.2,2.38,2018,1.08,8,13,-5
Fulham,Bournemouth,AD,2.9,1.53,2018,1.36,2,10,-8
Leicester,West Ham,AD,2.1,1.97,2018,1.06,6,7,-1
Liverpool,Cardiff,H,1.11,1.36,2018,11.84,14,3,11
Southampton,Newcastle,AD,2.1,2.31,2018,1.35,5,1,4
Watford,Huddersfield,H,1.75,2.18,2018,1.51,7,2,5
Burnley,Chelsea,AD,11.0,1.79,2018,0.18,7,12,-5
Crystal Palace,Arsenal,AD,4.75,1.6,2018,0.44,4,18,-14
Man United,Everton,H,1.72,1.81,2018,1.94,11,10,1
Tottenham,Man City,AD,4.75,1.58,2018,0.78,12,16,-4
Arsenal,Liverpool,AD,3.9,1.53,2018,0.66,16,14,2
Bournemouth,Man United,AD,3.6,1.71,2018,0.21,13,11,2
Cardiff,Leicester,AD,3.8,2.1,2018,0.23,3,7,-4
Everton,Brighton,H,1.61,1.96,2018,2.49,9,10,-1
Newcastle,Watford,H,2.75,2.23,2018,1.17,2,7,-5
West Ham,Burnley,H,1.75,2.01,2018,1.67,8,7,1
Wolves,Tottenham,AD,3.1,1.95,2018,0.2,10,12,-2
Chelsea,Crystal Palace,H,1.25,1.51,2018,4.0,12,5,7
Man City,Southampton,H,1.11,1.3,2018,3.88,16,3,13
Huddersfield,Fulham,H,2.3,1.95,2018,0.48,1,1,0
Cardiff,Brighton,H,2.6,2.45,2018,0.44,3,9,-6
Crystal Palace,Tottenham,AD,4.5,1.75,2018,0.32,2,15,-13
Huddersfield,West Ham,AD,3.4,2.25,2018,0.37,4,8,-4
Leicester,Burnley,AD,1.5,1.86,2018,1.77,10,7,3
Newcastle,Bournemouth,H,2.9,2.0,2018,1.16,5,10,-5
Southampton,Watford,AD,2.5,2.06,2018,1.59,2,7,-5
Arsenal,Wolves,AD,1.66,1.62,2018,3.7,14,7,7
Chelsea,Everton,AD,1.4,1.55,2018,2.44,12,12,0
Liverpool,Fulham,H,1.11,1.24,2018,3.82,12,1,11
Man City,Man United,H,1.4,1.48,2018,1.26,16,11,5
Brighton,Leicester,AD,2.9,2.28,2018,0.52,9,8,1
Everton,Cardiff,H,1.4,1.8,2018,5.65,13,6,7
Fulham,Southampton,H,2.62,1.89,2018,0.87,0,3,-3
Man United,Crystal Palace,AD,1.4,1.76,2018,3.17,10,1,9
Tottenham,Chelsea,H,2.8,1.74,2018,0.78,15,12,3
Watford,Liverpool,AD,6.5,1.65,2018,0.19,7,12,-5
West Ham,Man City,AD,13.0,1.43,2018,0.29,8,16,-8
Bournemouth,Arsenal,AD,3.5,1.49,2018,0.29,10,12,-2
Wolves,Huddersfield,AD,1.5,2.27,2018,1.42,7,5,2
Burnley,Newcastle,AD,2.9,2.31,2018,0.93,5,7,-2
Cardiff,Wolves,H,3.8,2.38,2018,0.47,6,4,2
Crystal Palace,Burnley,H,1.61,2.08,2018,1.41,2,2,0
Huddersfield,Brighton,AD,2.5,2.74,2018,0.66,8,10,-2
Leicester,Watford,H,2.25,1.98,2018,1.93,6,7,-1
Man City,Bournemouth,H,1.11,1.25,2018,6.08,16,7,9
Newcastle,West Ham,AD,2.5,2.15,2018,0.65,10,5,5
Southampton,Man United,AD,4.33,1.89,2018,0.32,3,11,-8
Arsenal,Tottenham,H,2.62,1.56,2018,0.72,12,15,-3
Chelsea,Fulham,H,1.18,1.35,2018,4.46,11,3,8
Liverpool,Everton,H,1.4,1.62,2018,2.1,14,13,1
Bournemouth,Huddersfield,H,1.66,1.92,2018,1.53,4,7,-3
Brighton,Crystal Palace,H,3.0,2.45,2018,0.66,10,5,5
Watford,Man City,AD,11.0,1.5,2018,0.16,7,18,-11
West Ham,Cardiff,H,1.66,1.79,2018,4.08,8,9,-1
